gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,pagerank,betweenness,n_seed_payers,n_seed_upstream,component_id,depth,is_seed,truncated,verified_sink
100000001282143100,terminal,1.0000,11,0.7921,"конечный получатель: получил 1.7 млн KZT от 5 (6 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 3)",5,0,1700000,0,6,0,0.0000,0.000399449,0,0,5,0,3,false,false,true
100000008029279100,peripheral,1.0000,5,0.2336,"вход 1/17 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,17000,0,1,0,0.0000,0.000287469,0,0,1,0,3,false,false,true
100000000594783100,peripheral,1.0000,21,0.6105,"вход 1/2.6 млн KZT, выход 2/152 тыс KZT (пропуск 6%): признаков роли нет",1,2,2635000,152500,10,2,0.0579,0.00145585,0,0,2,0,3,false,false,false
100000002705460100,peripheral,1.0000,4,0.4510,"вход 1/95 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,95000,0,1,0,0.0000,0.000554239,0,0,1,0,3,false,false,true
100000002952756100,peripheral,1.0000,8,0.3801,"вход 1/47 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,47000,0,1,0,0.0000,0.000365634,0,0,1,0,3,false,false,true
100000004634420100,peripheral,1.0000,0,0.2702,"вход 1/26 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,26150,0,1,0,0.0000,0.000288089,0,0,1,1,3,false,false,true
100000000583220100,peripheral,1.0000,65,0.3224,"вход 1/5 тыс KZT, выход 1/761 тыс KZT (пропуск 15225%): признаков роли нет",1,1,5000,761255,1,4,152.2510,0.00029649,99,0,2,0,3,false,false,false
100000003286537100,peripheral,0.5100,3,0.5753,"вход 2/153 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",2,0,153000,0,2,0,0.0000,0.000299485,0,0,3,0,3,false,false,true
100000002958345100,peripheral,0.5300,11,0.4891,"вход 1/307 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,307000,0,1,0,0.0000,0.000298556,0,0,2,0,3,false,false,true
100000005055454100,peripheral,1.0000,27,0.2939,"вход 1/6 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,6500,0,1,0,0.0000,0.000502556,0,0,1,3,3,false,false,true
100000008738526100,peripheral,1.0000,18,0.2649,"вход 1/15 тыс KZT, выход 1/140 тыс KZT (пропуск 933%): признаков роли нет",1,1,15000,140000,1,1,9.3333,0.000285908,108,0,1,0,3,false,false,false
100000001298099100,peripheral,1.0000,8,0.2589,"вход 1/19 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,19000,0,1,0,0.0000,0.000291067,0,0,1,0,3,false,false,true
100000006491272100,peripheral,1.0000,0,0.2714,"вход 1/26 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,26200,0,1,0,0.0000,0.000288097,0,0,1,1,3,false,false,true
100000000552584100,peripheral,1.0000,21,0.6097,"вход 1/2.5 млн KZT, выход 1/58 тыс KZT (пропуск 2%): признаков роли нет",1,1,2500000,57500,3,1,0.0230,0.00139582,0,0,2,0,3,false,false,false
100000005187208100,peripheral,1.0000,6,0.2769,"вход 1/14 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,14160,0,1,0,0.0000,0.000310255,0,0,1,0,3,false,false,true
100000003528285100,peripheral,1.0000,2,0.6637,"вход 4/119 тыс KZT, выход 4/548 тыс KZT (пропуск 461%): признаков роли нет",4,4,118870,548000,5,6,4.6101,0.000401956,580.611,0,2,0,3,false,false,false
100000001484381100,peripheral,0.5700,8,0.5485,"вход 2/96 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",2,0,95585,0,4,0,0.0000,0.00031951,0,0,2,0,3,false,false,true
100000002508637100,peripheral,1.0000,5,0.4837,"вход 1/306 тыс KZT, выход 1/8 тыс KZT (пропуск 3%): признаков роли нет",1,1,306410,8000,1,1,0.0261,0.000305708,4,0,1,0,3,false,false,false
100000003149149100,peripheral,0.5900,6,0.4888,"вход 1/245 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,245000,0,1,0,0.0000,0.000291912,0,0,3,0,3,false,false,true
100000001538095100,terminal,0.6100,11,0.6893,"конечный получатель: получил 280 тыс KZT от 2 (2 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 3)",2,0,280000,0,2,0,0.0000,0.000328309,0,0,3,0,3,false,false,true
100000008695133100,peripheral,1.0000,0,0.2988,"вход 1/37 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,36610,0,1,0,0.0000,0.000289709,0,0,1,1,3,false,false,true
100000008749405100,peripheral,1.0000,0,0.2998,"вход 1/37 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,37150,0,1,0,0.0000,0.000289793,0,0,1,1,3,false,false,true
100000005815602100,peripheral,1.0000,4,0.4542,"вход 1/20 тыс KZT, выход 1/165 тыс KZT (пропуск 825%): признаков роли нет",1,1,20000,165000,1,1,8.2500,0.000548864,98,0,2,0,3,false,false,false
100000006641671100,transit,0.9300,5,0.5497,"транзит: получил 22 тыс KZT от 2, отдал 25 тыс KZT на 1 (пропуск 114%); в течение 2 дней ушло 80%",2,1,22000,25000,2,3,1.1364,0.000437447,27.5,0,1,0,3,false,false,false
100000002945031100,peripheral,1.0000,12,0.3183,"вход 1/15 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,15000,0,1,0,0.0000,0.000289549,0,0,3,0,3,false,false,true
100000003497735100,peripheral,0.7100,16,0.4034,"вход 1/125 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,125000,0,1,0,0.0000,0.000305262,0,0,1,0,3,false,false,true
100000004644615100,peripheral,1.0000,8,0.4296,"вход 1/51 тыс KZT, выход 2/380 тыс KZT (пропуск 747%): признаков роли нет",1,2,50810,379665,1,14,7.4722,0.000372249,6,0,1,0,3,false,false,false
100000002755292100,peripheral,0.6300,6,0.4767,"вход 1/203 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,203400,0,1,0,0.0000,0.000290575,0,0,3,0,3,false,false,true
100000005142492100,peripheral,1.0000,7,0.3375,"вход 1/10 тыс KZT, выход 1/57 тыс KZT (пропуск 570%): признаков роли нет",1,1,10000,57000,1,1,5.7000,0.00200814,0,0,1,0,3,false,false,false
100000002893020100,peripheral,1.0000,8,0.2570,"вход 1/18 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,18340,0,1,0,0.0000,0.000290823,0,0,1,0,3,false,false,true
100000004500444100,peripheral,1.0000,13,0.6007,"вход 2/180 тыс KZT, выход 1/74 тыс KZT (пропуск 41%): признаков роли нет",2,1,180000,74000,7,5,0.4111,0.000461934,98,0,1,0,3,false,false,false
100000008454065100,peripheral,1.0000,13,0.2757,"вход 1/24 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,24050,0,1,0,0.0000,0.000290812,0,0,1,0,3,false,false,true
100000008416433100,peripheral,1.0000,13,0.2574,"вход 1/20 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,20000,0,1,0,0.0000,0.000289671,0,0,1,0,3,false,false,true
100000005265073100,peripheral,1.0000,17,0.3260,"вход 1/5 тыс KZT, выход 1/9 тыс KZT (пропуск 180%): признаков роли нет",1,1,5000,9000,1,1,1.8000,0.000297502,106,0,2,0,3,false,false,false
100000006734214100,consolidator,0.7800,6,0.9305,"консолидация: получает от 5 плательщиков 610 тыс KZT, отдаёт дальше 6% (3 получ.)",5,3,610000,36000,10,4,0.0590,0.000602458,300,0,3,0,3,false,false,false
100000002611334100,peripheral,1.0000,1,0.3925,"вход 1/48 тыс KZT, выход 1/16 тыс KZT (пропуск 32%): признаков роли нет",1,1,48288,15500,1,1,0.3210,0.000303661,97,0,1,0,3,false,false,false
100000006225798100,peripheral,0.5200,14,0.7343,"вход 3/722 тыс KZT, выход 2/26 тыс KZT (пропуск 4%): признаков роли нет",3,2,722000,26300,4,2,0.0364,0.000357886,194,0,3,0,3,false,false,false
100000002849158100,peripheral,1.0000,3,0.7248,"вход 3/723 тыс KZT, выход 1/1.3 млн KZT (пропуск 182%): признаков роли нет",3,1,723000,1313000,3,3,1.8160,0.000334467,115,0,3,0,3,false,false,false
100000008686214100,peripheral,1.0000,5,0.3485,"вход 1/25 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,25000,0,1,0,0.0000,0.000296114,0,0,2,0,3,false,false,true
100000004931931100,peripheral,1.0000,1,0.3703,"вход 1/24 тыс KZT, выход 1/45 тыс KZT (пропуск 188%): признаков роли нет",1,1,23938,45000,1,1,1.8799,0.000290231,97,0,2,0,3,false,false,false
100000007510875100,peripheral,1.0000,3,0.2651,"вход 1/5 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,5000,0,1,0,0.0000,0.000356207,0,0,1,0,3,false,false,true
100000005233755100,peripheral,1.0000,14,0.3198,"вход 1/25 тыс KZT, выход 1/5 тыс KZT (пропуск 20%): признаков роли нет",1,1,25000,5000,1,1,0.2000,0.000290034,97,0,1,0,3,false,false,false
100000008042075100,peripheral,1.0000,21,0.2029,"вход 1/5 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,5000,0,1,0,0.0000,0.000290376,0,0,1,0,3,false,false,true
100000001680944100,terminal,0.5600,18,0.6175,"конечный получатель: получил 393 тыс KZT от 1 (1 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 3)",1,0,393000,0,1,0,0.0000,0.000343654,0,0,3,0,3,false,false,true
100000008417029100,peripheral,0.7300,3,0.4471,"вход 1/100 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,100000,0,1,0,0.0000,0.000304958,0,0,2,0,3,false,false,true
100000004975919100,peripheral,1.0000,5,0.3106,"вход 1/22 тыс KZT, выход 2/15 тыс KZT (пропуск 67%): признаков роли нет",1,2,22351,15000,1,2,0.6711,0.000288549,194,0,1,0,3,false,false,false
100000003087877100,peripheral,1.0000,5,0.3548,"вход 1/91 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,91486,0,1,0,0.0000,0.000290508,0,0,1,0,3,false,false,true
100000008295429100,terminal,0.5200,6,0.5719,"конечный получатель: получил 352 тыс KZT от 1 (1 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 3)",1,0,352000,0,1,0,0.0000,0.000295351,0,0,3,0,3,false,false,true
100000003254277100,transit,1.0000,1,0.4725,"транзит: получил 49 тыс KZT от 1, отдал 45 тыс KZT на 1 (пропуск 91%); в течение 2 дней ушло 100%",1,1,49200,44997,1,1,0.9146,0.000286789,97,0,2,0,3,false,false,false
100000005314565100,peripheral,0.6100,1,0.4633,"вход 1/218 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,218500,0,3,0,0.0000,0.000372832,0,0,1,0,3,false,false,true
100000002951898100,peripheral,1.0000,13,0.3205,"вход 1/40 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,39990,0,1,0,0.0000,0.000295302,0,0,1,0,3,false,false,true
100000001009583100,terminal,0.5600,6,0.5780,"конечный получатель: получил 394 тыс KZT от 1 (1 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 3)",1,0,393740,0,1,0,0.0000,0.000296692,0,0,3,0,3,false,false,true
100000004064431100,peripheral,1.0000,22,0.3150,"вход 1/26 тыс KZT, выход 1/10 тыс KZT (пропуск 38%): признаков роли нет",1,1,26000,10000,1,1,0.3846,0.000289482,5,0,1,2,3,false,false,false
100000001927599100,terminal,0.5200,8,0.6436,"конечный получатель: получил 188 тыс KZT от 2 (2 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 3)",2,0,188000,0,2,0,0.0000,0.000325436,0,0,2,0,3,false,false,true
100000007737775100,peripheral,1.0000,10,0.2924,"вход 1/6 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,6000,0,1,0,0.0000,0.000301415,0,0,2,0,3,false,false,true
100000003157679100,terminal,1.0000,3,0.7638,"конечный получатель: получил 541 тыс KZT от 4 (4 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 3)",4,0,541000,0,4,0,0.0000,0.000370736,0,0,4,0,3,false,false,true
100000001229743100,transit,0.5200,1,0.3131,"транзит: получил 7 тыс KZT от 1, отдал 9 тыс KZT на 1 (пропуск 129%); в течение 2 дней ушло 0%",1,1,7000,9000,1,1,1.2857,0.000286882,97,0,1,0,3,false,false,false
100000003795588100,terminal,0.5700,1,0.5278,"конечный получатель: получил 400 тыс KZT от 1 (2 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 3)",1,0,400000,0,2,0,0.0000,0.00031924,0,0,1,0,3,false,false,true
100000002301828100,peripheral,1.0000,14,0.3188,"вход 1/47 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,46977,0,1,0,0.0000,0.000291377,0,0,1,0,3,false,false,true
100000005409156100,terminal,0.5900,6,0.7084,"конечный получатель: получил 260 тыс KZT от 2 (2 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 3)",2,0,260080,0,2,0,0.0000,0.000421426,0,0,3,0,3,false,false,true
100000002513028100,peripheral,1.0000,58,0.3054,"вход 1/10 тыс KZT, выход 3/333 тыс KZT (пропуск 3502%): признаков роли нет",1,3,9500,332709,1,24,35.0220,0.000303917,306,0,1,0,3,false,false,false
100000003218308100,peripheral,1.0000,1,0.2537,"вход 1/11 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,11165,0,1,0,0.0000,0.000284662,0,0,2,0,3,false,false,true
100000008489604100,peripheral,1.0000,0,0.2038,"вход 1/11 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,11000,0,1,0,0.0000,0.000285742,0,0,1,1,3,false,false,true
100000004450649100,peripheral,1.0000,6,0.6380,"вход 2/193 тыс KZT, выход 2/47 тыс KZT (пропуск 24%): признаков роли нет",2,2,192528,46527,2,2,0.2417,0.000297323,700.233,0,3,0,3,false,false,false
100000008767065100,peripheral,1.0000,18,0.2778,"вход 1/10 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,10000,0,1,0,0.0000,0.000285554,0,0,3,0,3,false,false,true
100000003035737100,peripheral,1.0000,6,0.7183,"вход 2/809 тыс KZT, выход 1/7 тыс KZT (пропуск 1%): признаков роли нет",2,1,809170,6545,3,1,0.0081,0.000376551,97,0,3,0,3,false,false,false
100000002748761100,terminal,0.6700,11,0.5998,"конечный получатель: получил 797 тыс KZT от 1 (3 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 3)",1,0,796800,0,3,0,0.0000,0.000321719,0,0,2,0,3,false,false,true
100000008432942100,peripheral,1.0000,1,0.3431,"вход 1/45 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,44542,0,2,0,0.0000,0.000286528,0,0,2,0,3,false,false,true
100000004278574100,peripheral,1.0000,6,0.3717,"вход 1/25 тыс KZT, выход 1/12 тыс KZT (пропуск 50%): признаков роли нет",1,1,25000,12500,1,1,0.5000,0.000284841,97,0,3,0,3,false,false,false
100000000926766100,peripheral,1.0000,23,0.3003,"вход 1/19 тыс KZT, выход 1/6 тыс KZT (пропуск 32%): признаков роли нет",1,1,18750,6000,1,1,0.3200,0.000316162,0,0,1,0,3,false,false,false
100000008661550100,peripheral,1.0000,0,0.2538,"вход 1/23 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,22800,0,1,0,0.0000,0.00028757,0,0,1,1,3,false,false,true
